index,R
6008,43.821
6009,30.005
6010,24.082
6011,4.6565
6012,27.247
6013,43.146
6014,12.462
6015,19.454
6016,37.269
6017,35.645
6018,22.366
6019,17.132
6020,38.698
6021,36.055
6022,5.9018
6023,35.646
6024,39.082
6025,2.6908
6026,9.1915
6027,10.684
6028,10.878
6029,34.668
6030,43.836
6031,28.951
6032,39.846
6033,40.942
6034,6.1933
6035,39.446
6036,8.2493
6037,39.027
6038,10.048
6039,17.7
6040,40.633
6041,21.201
6042,7.4307
6043,39.148
6044,44.535
6045,21.697
6046,20.418
6047,15.935
6048,4.3432
6049,18.598
6050,10.117
6051,34.042
6052,5.5001
6053,17.479
6054,22.346
6055,37.961
6056,32.579
6057,35.743
6058,34.996
6059,42.499
6060,35.942
6061,31.447
6062,27.121
6063,25.05
6064,32.036
6065,8.1867
6066,18.119
6067,46.105
6068,47.491
6069,18.847
6070,36.477
6071,40.586
6072,14.448
6073,12.842
6074,10.776
6075,1.863
6076,39.089
6077,48.278
6078,47.565
6079,26.964
6080,8.5113
6081,11.336
6082,42.488
6083,41.993
6084,33.782
6085,15.006
6086,10.732
6087,35.995
6088,20.476
6089,39.455
6090,20.797
6091,28.258
6092,11.652
6093,35.846
6094,45.347
6095,20.144
6096,23.453
6097,38.605
6098,37.292
6099,40.347
6100,1.0232
6101,12.993
6102,40.35
6103,28.626
6104,45.476
6105,35.856
6106,40.884
6107,19.903
6108,1.5983
6109,18.411
6110,27.285
6111,48.785
6112,41.782
6113,30.57
6114,41.09
6115,11.304
6116,4.6419
6117,7.1943
6118,29.001
6119,6.3705
6120,39.468
6121,40.389
6122,30.82
6123,31.906
6124,2.9582
6125,22.885
6126,29.224
6127,20.698
6128,28.917
6129,35.001
6130,32.564
6131,4.8028
6132,37.477
6133,11.541
6134,8.0839
6135,21.039
6136,36.962
6137,42.202
6138,41.495
6139,33.065
6140,28.999
6141,5.4663
6142,27.464
6143,4.0744
6144,39.916
6145,33.937
6146,8.3114
6147,26.604
6148,7.2553
6149,47.297
6150,44.278
6151,5.5086
6152,12.121
6153,18.343
6154,46.336
6155,34.488
6156,33.699
6157,43.711
6158,13.744
6159,36.908
6160,27.651
6161,23.943
6162,35.073
6163,4.7109
6164,46.507
6165,25.252
6166,7.4926
6167,11.484
6168,19.25
6169,30.744
6170,18.231
6171,18.979
6172,22.518
6173,12.273
6174,25.52
6175,44.185
6176,6.819
6177,8.0314
6178,36.739
6179,16.195
6180,19.39
6181,26.272
6182,5.7165
6183,46.808
6184,43.096
6185,30.441
6186,34.314
6187,41.266
6188,43.712
6189,48.927
6190,36.041
6191,13.847
6192,21.009
6193,43.55
6194,26.252
6195,12.912
6196,36.277
6197,36.459
6198,11.708
6199,12.548
6200,13.609
6201,40.796
6202,27.054
6203,33.205
6204,6.6285
6205,45.053
6206,6.5836
6207,6.0777
6208,21.811
6209,35.557
6210,8.8008
6211,16.57
6212,9.1897
6213,30.352
6214,1.6071
6215,20.583
6216,5.0733
6217,44.913
6218,16.307
6219,12.455
6220,31.669
6221,40.505
6222,27.004
6223,35.011
6224,11.446
6225,41.841
6226,17.908
6227,8.6341
6228,37.589
6229,1.6504
6230,20.549
6231,46.493
6232,22.76
6233,12.092
6234,37.144
6235,36.768
6236,27.611
6237,45.944
6238,2.4808
6239,13.765
6240,46.374
6241,15.478
6242,1.829
6243,11.701
6244,7.1249
6245,31.411
6246,25.793
6247,23.557
6248,27.669
6249,24.155
6250,27.948
6251,27.978
6252,18.245
6253,13.659
6254,9.3721
6255,11.746
6256,21.032
6257,34.861
6258,32.489
6259,8.2808
6260,14.094
6261,14.925
6262,2.5638
6263,7.6643
6264,3.3531
6265,2.2513
6266,43.926
6267,12.228
6268,39.214
6269,6.0809
6270,38.304
6271,46.544
6272,43.13
6273,5.376
6274,40.568
6275,3.4152
6276,12.224
6277,31.653
6278,45.791
6279,3.5645
6280,22.677
6281,4.1158
6282,14.171
6283,7.7839
6284,11.065
6285,2.768
6286,10.212
6287,43.665
6288,28.489
6289,40.055
6290,17.871
6291,42.523
6292,39.229
6293,27.395
6294,42.657
6295,21.359
6296,23.469
6297,27.348
6298,33.885
6299,6.1129
6300,18.298
6301,10.458
6302,31.131
6303,10.215
6304,18.157
6305,42.942
6306,23.977
6307,4.3029
6308,28.583
6309,34.765
6310,39.175
6311,10.835
6312,15.936
6313,6.4578
6314,34.365
6315,35.102
6316,32.742
6317,13.671
6318,27.966
6319,41.726
6320,16.301
6321,28.819
6322,41.933
6323,11.701
6324,45.583
6325,21.926
6326,8.9757
6327,34.516
6328,19.457
6329,1.5271
6330,31.442
6331,31.663
6332,15.024
6333,37.206
6334,7.0766
6335,25.66
6336,9.2317
6337,16.707
6338,15.894
6339,13.802
6340,43.42
6341,4.4549
6342,17.895
6343,24.567
6344,37.04
6345,38.906
6346,50.056
6347,41.627
6348,35.861
6349,37.709
6350,18.287
6351,28.794
6352,26.776
6353,36.13
6354,15.242
6355,23.618
6356,39.606
6357,41.418
6358,7.818
6359,14.403
6360,14.973
6361,32.0
6362,41.711
6363,19.719
6364,23.062
6365,21.857
6366,21.904
6367,37.167
6368,2.8099
6369,22.093
6370,10.788
6371,30.899
6372,10.353
6373,14.048
6374,38.377
6375,32.099
6376,34.179
6377,38.979
6378,42.255
6379,20.988
6380,24.436
6381,40.159
6382,39.402
6383,19.187
6384,44.624
6385,43.846
6386,16.474
6387,9.9027
6388,43.341
6389,2.6605
6390,15.324
6391,24.4
6392,4.3705
6393,5.6555
6394,32.756
6395,21.354
6396,13.708
6397,17.366
6398,21.75
6399,47.133
6400,27.238
6401,22.105
6402,5.8739
6403,14.97
6404,35.716
6405,33.955
6406,14.759
6407,2.2453
6408,27.167
6409,43.176
6410,20.988
6411,21.759
6412,32.429
6413,44.759
6414,10.022
6415,18.826
6416,12.647
6417,31.897
6418,23.421
6419,27.86
6420,18.139
6421,9.193
6422,15.094
6423,43.388
6424,14.729
6425,32.39
6426,43.472
6427,16.719
6428,21.318
6429,28.992
6430,28.372
6431,5.9502
6432,19.037
6433,47.35
6434,22.175
6435,18.192
6436,29.79
6437,23.211
6438,7.9402
6439,24.531
6440,26.194
6441,23.17
6442,11.586
6443,9.6555
6444,24.918
6445,29.671
6446,5.4492
6447,20.46
6448,32.456
6449,27.189
6450,3.2032
6451,45.739
6452,43.051
6453,31.802
6454,24.453
6455,27.56
6456,17.442
6457,28.144
6458,5.8131
6459,24.864
6460,7.9772
6461,35.001
6462,36.884
6463,34.698
6464,16.83
6465,29.613
6466,32.172
6467,8.1309
6468,11.952
6469,15.516
6470,8.9353
6471,31.849
6472,43.033
6473,35.911
6474,9.0719
6475,19.775
6476,32.611
6477,44.425
6478,26.03
6479,8.3283
6480,37.026
6481,28.028
6482,39.802
6483,31.116
6484,39.698
6485,12.104
6486,36.812
6487,46.221
6488,45.572
6489,37.749
6490,18.233
6491,31.68
6492,34.737
6493,31.442
6494,42.096
6495,32.529
6496,7.8707
6497,13.48
6498,24.561
6499,3.351
6500,21.229
6501,25.633
6502,43.886
6503,6.1842
6504,40.123
6505,42.042
6506,34.833
6507,23.331
6508,26.705
6509,3.2954
6510,21.607
6511,16.377
6512,46.878
6513,42.112
6514,38.711
6515,26.358
6516,6.9702
6517,33.492
6518,32.513
6519,39.899
6520,30.548
6521,4.1229
6522,39.101
6523,34.789
6524,23.839
6525,24.668
6526,34.27
6527,17.503
6528,10.265
6529,21.6
6530,18.03
6531,42.25
6532,42.387
6533,13.003
6534,17.331
6535,29.491
6536,15.925
6537,10.509
6538,44.205
6539,20.15
6540,26.213
6541,1.4863
6542,45.797
6543,9.9188
6544,34.219
6545,8.2555
6546,13.059
6547,35.787
6548,40.205
6549,32.91
6550,36.394
6551,22.723
6552,39.103
6553,34.497
6554,32.664
6555,45.989
6556,16.004
6557,17.794
6558,8.8445
6559,23.013
6560,27.996
6561,36.893
6562,11.946
6563,11.626
6564,13.14
6565,4.4147
6566,2.8685
6567,48.112
6568,25.712
6569,44.874
6570,7.4357
6571,9.0124
6572,26.844
6573,11.503
6574,28.156
6575,43.53
6576,25.028
6577,20.903
6578,40.719
6579,19.288
6580,30.938
6581,19.887
6582,27.932
6583,7.233
6584,4.2941
6585,14.691
6586,42.061
6587,27.617
6588,26.89
6589,43.505
6590,20.486
6591,39.896
6592,13.033
6593,31.75
6594,1.8615
6595,17.94
6596,31.229
6597,22.839
6598,36.997
6599,9.6589
6600,9.8792
6601,19.018
6602,27.131
6603,34.537
6604,45.393
6605,4.1386
6606,8.1671
6607,32.818
6608,36.741
6609,13.124
6610,20.143
6611,40.548
6612,39.327
6613,15.602
6614,11.641
6615,20.878
6616,31.424
6617,12.966
6618,38.495
6619,34.682
6620,4.9175
6621,30.255
6622,3.5133
6623,25.166
6624,3.8549
6625,12.677
6626,25.936
6627,7.4442
6628,33.681
6629,35.617
6630,11.618
6631,36.404
6632,35.285
6633,23.646
6634,35.801
6635,25.669
6636,32.785
6637,18.054
6638,5.8909
6639,22.189
6640,26.387
6641,38.359
6642,12.097
6643,35.567
6644,42.081
6645,17.152
6646,7.1539
6647,16.059
6648,19.942
6649,40.018
6650,11.238
6651,35.796
6652,31.013
6653,47.107
6654,26.085
6655,38.117
6656,9.2478
6657,15.193
6658,19.319
6659,4.1273
6660,18.388
6661,32.142
6662,14.314
6663,26.343
6664,27.928
6665,25.283
6666,42.33
6667,29.811
6668,36.577
6669,48.532
6670,32.506
6671,23.25
6672,36.6
6673,27.98
6674,30.733
6675,25.329
6676,46.214
6677,40.84
6678,27.903
6679,36.251
6680,12.409
6681,6.7256
6682,32.446
6683,19.055
6684,37.605
6685,36.485
6686,30.458
6687,25.814
6688,23.696
6689,26.844
6690,17.656
6691,7.9825
6692,26.404
6693,3.9537
6694,4.5883
6695,16.776
6696,10.778
6697,43.315
6698,12.969
6699,14.506
6700,1.981
6701,12.696
6702,7.5753
6703,35.558
6704,25.474
6705,41.4
6706,42.758
6707,23.572
6708,4.4052
6709,4.084
6710,11.662
6711,11.132
6712,27.632
6713,34.361
6714,42.109
6715,25.747
6716,14.523
6717,5.3876
6718,13.755
6719,6.2607
6720,36.175
6721,5.7205
6722,8.217
6723,17.58
6724,43.397
6725,7.4891
6726,14.384
6727,22.118
6728,19.474
6729,18.66
6730,47.879
6731,21.902
6732,10.607
6733,7.7726
6734,45.546
6735,7.6196
6736,32.687
6737,36.556
6738,33.33
6739,35.963
6740,39.106
6741,28.848
6742,11.61
6743,15.806
6744,40.68
6745,34.562
6746,15.143
6747,15.426
6748,6.1643
6749,42.479
6750,23.592
6751,9.1599
6752,19.536
6753,27.447
6754,11.723
6755,41.895
6756,10.217
6757,18.57
6758,32.82
6759,38.753
6760,20.916
6761,6.2905
6762,18.309
6763,14.41
6764,34.741
6765,2.6706
6766,36.521
6767,15.336
6768,40.944
6769,15.95
6770,24.03
6771,37.103
6772,24.591
6773,32.133
6774,42.965
6775,12.88
6776,35.992
6777,46.14
6778,9.132
6779,45.203
6780,34.531
6781,46.719
6782,33.346
6783,27.02
6784,44.38
6785,21.951
6786,31.022
6787,43.823
6788,11.587
6789,39.208
6790,4.3547
6791,26.62
6792,16.627
6793,40.821
6794,45.489
6795,24.15
6796,33.178
6797,38.179
6798,17.538
6799,28.554
6800,42.619
6801,6.896
6802,19.48
6803,41.503
6804,15.667
6805,6.5276
6806,9.9248
6807,42.528
6808,25.434
6809,41.422
6810,48.038
6811,21.182
6812,9.0479
6813,43.726
6814,29.641
6815,1.4443
6816,44.808
6817,6.6311
6818,25.133
6819,30.32
6820,15.143
6821,1.4188
6822,26.358
6823,30.184
6824,8.8893
6825,42.592
6826,41.997
6827,3.3008
6828,12.586
6829,9.7717
6830,7.1667
6831,15.977
6832,19.311
6833,5.3596
6834,7.417
6835,17.22
6836,14.575
6837,19.962
6838,2.7327
6839,17.65
6840,37.469
6841,16.543
6842,23.976
6843,16.619
6844,19.244
6845,10.878
6846,27.505
6847,41.977
6848,39.331
6849,42.441
6850,5.6183
6851,14.408
6852,6.4076
6853,31.013
6854,10.485
6855,43.934
6856,5.2782
6857,4.7019
6858,17.4
6859,39.576
6860,41.346
6861,4.6289
6862,32.313
6863,25.086
6864,29.862
6865,10.59
6866,38.054
6867,4.0838
6868,31.456
6869,41.745
6870,17.179
6871,41.116
6872,37.559
6873,6.1201
6874,32.567
6875,22.642
6876,24.577
6877,23.146
6878,31.401
6879,22.26
6880,44.479
6881,27.73
6882,16.391
6883,1.7215
6884,41.107
6885,9.5125
6886,7.9049
6887,20.102
6888,40.159
6889,21.794
6890,8.0138
6891,21.515
6892,29.316
6893,32.186
6894,43.125
6895,1.7232
6896,35.415
6897,29.407
6898,14.659
6899,35.27
6900,39.88
6901,34.195
6902,37.418
6903,33.406
6904,37.044
6905,31.879
6906,25.246
6907,29.727
6908,33.314
6909,14.791
6910,41.104
6911,34.722
6912,13.759
6913,45.34
6914,44.837
6915,38.976
6916,14.489
6917,26.393
6918,36.741
6919,8.5996
6920,6.429
6921,28.824
6922,40.096
6923,20.018
6924,16.615
6925,41.774
6926,45.592
6927,1.2099
6928,8.1045
6929,35.579
6930,41.215
6931,19.469
6932,41.822
6933,38.325
6934,36.59
6935,10.197
6936,34.362
6937,46.34
6938,8.5296
6939,19.377
6940,23.219
6941,44.282
6942,42.001
6943,10.702
6944,21.868
6945,25.492
6946,29.686
6947,31.965
6948,39.533
6949,34.66
6950,12.003
6951,2.2512
6952,24.869
6953,28.095
6954,17.358
6955,21.108
6956,29.122
6957,3.4869
6958,12.656
6959,47.475
6960,36.399
6961,8.8058
6962,21.721
6963,15.916
6964,46.999
6965,11.778
6966,15.081
6967,16.588
6968,28.282
6969,35.525
6970,2.1345
6971,29.323
6972,33.406
6973,42.289
6974,6.2418
6975,29.934
6976,41.409
6977,36.581
6978,13.405
6979,44.597
6980,35.025
6981,17.495
6982,13.888
6983,38.733
6984,3.3331
6985,6.0855
6986,30.494
6987,28.742
6988,10.309
6989,11.136
6990,7.9932
6991,20.11
6992,15.333
6993,6.3575
6994,21.952
6995,37.898
6996,40.48
6997,25.664
6998,19.819
6999,12.522
7000,34.659
7001,35.444
7002,45.841
7003,30.658
7004,34.352
7005,32.428
7006,44.941
7007,6.8242
7008,42.97
7009,44.808
7010,38.022
7011,15.457
7012,43.728
7013,46.77
7014,40.711
7015,12.007
7016,35.377
7017,36.122
7018,38.541
7019,41.14
7020,45.735
7021,23.176
7022,18.443
7023,20.005
7024,19.648
7025,17.792
7026,6.7932
7027,8.4236
7028,26.006
7029,23.715
7030,13.067
7031,21.507
7032,20.277
7033,15.414
7034,42.69
7035,32.643
7036,24.019
7037,12.06
7038,18.332
7039,19.08
7040,18.689
7041,21.943
7042,33.116
7043,3.9865
7044,45.587
7045,21.578
7046,31.517
7047,11.84
7048,43.238
7049,32.067
7050,24.124
7051,1.2129
7052,17.057
7053,34.923
7054,5.1371
7055,18.859
7056,16.011
7057,1.9177
7058,8.8957
7059,20.014
7060,34.526
7061,18.458
7062,35.752
7063,9.9208
7064,36.755
7065,18.556
7066,12.204
7067,2.9989
7068,3.3169
7069,14.872
7070,10.358
7071,34.806
7072,41.695
7073,47.055
7074,36.295
7075,38.759
7076,26.678
7077,34.142
7078,36.005
7079,46.604
7080,42.207
7081,36.053
7082,19.174
7083,42.226
7084,38.154
7085,19.515
7086,45.335
7087,22.511
7088,13.294
7089,19.903
7090,6.7489
7091,19.413
7092,8.2474
7093,22.868
7094,36.046
7095,39.551
7096,43.122
7097,35.822
7098,25.319
7099,21.551
7100,30.996
7101,1.443
7102,24.278
7103,10.774
7104,33.436
7105,26.634
7106,16.906
7107,40.569
7108,18.056
7109,49.015
7110,8.0308
7111,24.2
7112,16.622
7113,15.677
7114,3.618
7115,45.077
7116,19.491
7117,22.826
7118,20.386
7119,19.884
7120,23.828
7121,41.167
7122,47.063
7123,41.517
7124,45.643
7125,31.289
7126,16.003
7127,27.537
7128,17.202
7129,4.4339
7130,33.111
7131,16.574
7132,14.744
7133,7.4423
7134,13.134
7135,5.8651
7136,4.6563
7137,29.612
7138,3.6676
7139,12.404
7140,36.618
7141,46.219
7142,3.013
7143,23.845
7144,27.812
7145,9.7034
7146,35.358
7147,30.678
7148,35.247
7149,22.943
7150,31.615
7151,20.433
7152,3.6907
7153,14.549
7154,34.923
7155,13.389
7156,39.894
7157,16.414
7158,24.478
7159,30.405
7160,21.48
7161,20.211
7162,1.7073
7163,27.677
7164,30.187
7165,9.1768
7166,14.836
7167,25.924
7168,25.651
7169,9.8675
7170,41.576
7171,2.8107
7172,15.495
7173,43.58
7174,42.15
7175,45.12
7176,15.045
7177,19.574
7178,14.372
7179,20.749
7180,43.953
7181,7.3728
7182,27.313
7183,35.727
7184,34.036
7185,29.772
7186,13.058
7187,45.219
7188,43.831
7189,45.214
7190,9.4039
7191,47.492
7192,5.7127
7193,36.172
7194,29.872
7195,9.2243
7196,19.799
7197,39.997
7198,20.696
7199,42.999
7200,12.381
7201,5.4531
7202,31.017
7203,28.752
7204,44.28
7205,11.719
7206,13.577
7207,25.271
7208,4.6172
7209,11.833
7210,35.175
7211,15.079
7212,12.663
7213,8.3312
7214,14.916
7215,11.86
7216,13.106
7217,7.1519
7218,39.988
7219,36.468
7220,18.336
7221,31.042
7222,43.127
7223,39.204
7224,40.018
7225,10.131
7226,8.6668
7227,5.8203
7228,38.893
7229,44.787
7230,34.11
7231,16.515
7232,13.018
7233,30.059
7234,32.842
7235,12.851
7236,31.748
7237,25.404
7238,10.805
7239,42.034
7240,3.0296
7241,28.925
7242,41.557
7243,39.67
7244,5.5802
7245,38.224
7246,47.381
7247,36.354
7248,31.244
7249,41.165
7250,44.682
7251,15.027
7252,42.614
7253,8.3187
7254,43.283
7255,27.847
7256,38.369
7257,41.992
7258,20.295
7259,25.162
7260,34.905
7261,13.685
7262,6.2297
7263,24.27
7264,31.372
7265,8.1087
7266,3.2959
7267,38.022
7268,39.774
7269,22.865
7270,32.805
7271,22.191
7272,3.3845
7273,3.415
7274,44.695
7275,32.406
7276,5.3655
7277,11.938
7278,11.63
7279,20.094
7280,1.2979
7281,40.882
7282,16.185
7283,19.249
7284,38.033
7285,3.0815
7286,30.284
7287,18.209
7288,2.8331
7289,35.531
7290,29.969
7291,3.8386
7292,10.817
7293,34.736
7294,5.8243
7295,2.5311
7296,13.185
7297,39.547
7298,41.599
7299,16.129
7300,14.765
7301,19.956
7302,26.231
7303,25.38
7304,5.9837
7305,18.542
7306,27.942
7307,41.312
7308,19.218
7309,46.401
7310,19.215
7311,7.8892
7312,40.231
7313,15.941
7314,46.063
7315,17.984
7316,14.967
7317,1.5279
7318,8.8499
7319,7.3955
7320,15.905
7321,43.437
7322,24.717
7323,14.761
7324,2.3207
7325,24.311
7326,42.851
7327,31.594
7328,44.162
7329,12.073
7330,23.702
7331,2.9381
7332,29.366
7333,31.825
7334,27.108
7335,39.814
7336,9.3688
7337,39.637
7338,39.228
7339,16.106
7340,41.369
7341,15.359
7342,16.73
7343,4.4836
7344,25.788
7345,41.83
7346,7.0309
7347,10.857
7348,27.562
7349,44.561
7350,9.3416
7351,5.355
7352,21.891
7353,31.397
7354,37.166
7355,9.2475
7356,5.3178
7357,3.6251
7358,25.642
7359,25.503
7360,7.4188
7361,28.984
7362,11.648
7363,12.104
7364,42.211
7365,9.4386
7366,25.28
7367,33.462
7368,1.7239
7369,12.835
7370,13.407
7371,29.745
7372,25.128
7373,17.538
7374,2.9298
7375,46.09
7376,48.373
7377,40.0
7378,4.5883
7379,35.743
7380,16.426
7381,26.244
7382,35.123
7383,20.661
7384,23.052
7385,13.286
7386,10.677
7387,22.756
7388,32.313
7389,10.807
7390,43.918
7391,31.383
7392,29.283
7393,29.469
7394,19.827
7395,40.857
7396,41.653
7397,37.117
7398,32.427
7399,31.027
7400,43.616
7401,34.114
7402,25.196
7403,46.948
7404,8.7928
7405,11.034
7406,38.133
7407,11.193
7408,27.463
7409,38.677
7410,11.273
7411,28.931
7412,34.788
7413,9.4487
7414,24.161
7415,28.103
7416,7.5932
7417,4.0366
7418,32.366
7419,15.534
7420,10.632
7421,19.394
7422,40.134
7423,23.152
7424,44.606
7425,29.028
7426,4.2182
7427,7.4939
7428,49.538
7429,10.491
7430,26.051
7431,46.027
7432,29.94
7433,11.442
7434,38.086
7435,28.747
7436,36.429
7437,38.759
7438,18.908
7439,43.414
7440,34.236
7441,15.721
7442,25.67
7443,17.669
7444,20.055
7445,7.1519
7446,34.846
7447,43.821
7448,31.23
7449,25.889
7450,45.713
7451,19.576
7452,22.319
7453,41.228
7454,27.542
7455,7.0141
7456,20.996
7457,46.531
7458,19.622
7459,32.524
7460,29.286
7461,21.204
7462,4.3231
7463,29.206
7464,21.651
7465,12.922
7466,47.728
7467,15.694
7468,29.813
7469,18.966
7470,14.42
7471,37.351
7472,24.213
7473,47.586
7474,27.142
7475,37.795
7476,6.6103
7477,7.7602
7478,33.341
7479,28.72
7480,25.292
7481,3.9347
7482,11.58
7483,40.308
7484,42.979
7485,35.871
7486,10.805
7487,34.139
7488,11.827
7489,18.59
7490,3.6357
7491,34.187
7492,18.469
7493,26.857
7494,37.006
7495,41.634
7496,23.54
7497,36.58
7498,42.003
7499,5.5858
7500,42.515
7501,18.372
7502,19.047
7503,40.164
7504,44.651
7505,19.25
7506,15.739
7507,42.93
7508,18.07
7509,6.4435
7510,33.763
7511,33.673
7512,20.04
7513,2.3566
7514,11.266
7515,5.2782
7516,24.633
7517,31.495
7518,31.835
7519,42.342
7520,35.25
7521,34.503
7522,35.892
7523,43.306
7524,36.722
7525,12.569
7526,6.656
7527,17.886
7528,13.214
7529,30.181
7530,33.073
7531,24.202
7532,31.299
7533,9.6454
7534,45.827
7535,34.147
7536,11.022
7537,30.636
7538,46.777
7539,38.652
7540,32.468
7541,22.722
7542,7.2783
7543,14.373
7544,19.471
7545,33.581
7546,15.043
7547,43.539
7548,9.108
7549,27.465
7550,31.527
7551,5.94
7552,23.083
7553,1.1737
7554,35.683
7555,42.941
7556,15.326
7557,15.621
7558,17.292
7559,10.027
7560,45.613
7561,8.4966
7562,20.789
7563,6.11
7564,16.233
7565,24.464
7566,3.6843
7567,21.853
7568,26.703
7569,45.871
7570,28.374
7571,27.081
7572,23.976
7573,28.902
7574,35.905
7575,14.366
7576,36.91
7577,19.243
7578,31.174
7579,45.422
7580,35.823
7581,14.912
7582,37.057
7583,22.581
7584,33.277
7585,19.891
7586,9.8054
7587,11.529
7588,30.512
7589,8.955
7590,4.0463
7591,42.577
7592,45.934
7593,43.692
7594,29.89
7595,11.628
7596,14.116
7597,18.179
7598,42.779
7599,30.636
7600,16.154
7601,19.265
7602,41.177
7603,37.352
7604,22.422
7605,42.387
7606,32.3
7607,22.947
7608,6.7136
7609,9.2774
7610,24.584
7611,30.242
7612,48.876
7613,37.798
7614,6.9993
7615,13.62
7616,19.188
7617,27.896
7618,15.741
7619,7.4478
7620,14.087
7621,40.201
7622,38.01
7623,46.962
7624,8.6718
7625,18.181
7626,16.394
7627,22.026
7628,23.536
7629,10.551
7630,32.993
7631,29.4
7632,34.567
7633,11.676
7634,28.937
7635,8.2877
7636,39.269
7637,34.681
7638,36.334
7639,42.161
7640,5.9305
7641,13.177
7642,24.059
7643,41.885
7644,17.501
7645,16.787
7646,2.7174
7647,44.677
7648,40.075
7649,31.741
7650,2.4353
7651,23.394
7652,11.076
7653,40.795
7654,16.202
7655,13.005
7656,25.468
7657,12.265
7658,37.737
7659,11.052
7660,19.253
7661,48.629
7662,33.834
7663,20.623
7664,15.943
7665,46.379
7666,41.354
7667,17.923
7668,32.638
7669,1.3987
7670,46.616
7671,44.22
7672,15.721
7673,30.34
7674,7.8295
7675,26.524
7676,16.816
7677,6.5581
7678,10.426
7679,30.592
7680,14.48
7681,10.031
7682,27.288
7683,11.645
7684,17.183
7685,23.229
7686,28.792
7687,16.521
7688,15.141
7689,24.75
7690,41.161
7691,6.3762
7692,21.53
7693,3.8609
7694,12.092
7695,27.275
7696,33.906
7697,31.268
7698,26.395
7699,41.832
7700,26.662
7701,8.9703
7702,19.024
7703,36.238
7704,22.714
7705,12.717
7706,42.22
7707,36.116
7708,39.45
7709,1.6352
7710,17.21
7711,35.956
7712,8.0683
7713,14.256
7714,27.439
7715,30.76
7716,12.444
7717,6.638
7718,12.354
7719,36.897
7720,17.428
7721,25.549
7722,37.409
7723,31.371
7724,30.683
7725,5.5263
7726,28.61
7727,42.673
7728,37.608
7729,33.683
7730,21.565
7731,42.24
7732,12.369
7733,14.537
7734,22.238
7735,2.3876
7736,34.726
7737,7.0738
7738,23.97
7739,32.457
7740,40.984
7741,9.2831
7742,39.131
7743,10.243
7744,37.77
7745,34.169
7746,11.586
7747,4.841
7748,45.618
7749,45.281
7750,16.284
7751,4.8257
7752,33.902
7753,43.211
7754,25.562
7755,31.691
7756,44.103
7757,30.008
7758,25.933
7759,5.2127
7760,14.038
7761,6.7457
7762,26.917
7763,15.192
7764,40.173
7765,1.6359
7766,28.227
7767,41.578
7768,2.6308
7769,1.7826
7770,44.031
7771,15.42
7772,31.207
7773,7.1547
7774,34.755
7775,35.411
7776,15.126
7777,25.719
7778,33.808
7779,9.478
7780,22.579
7781,34.75
7782,45.264
7783,41.529
7784,41.558
7785,34.813
7786,24.626
7787,26.389
7788,28.086
7789,2.2804
7790,20.581
7791,21.393
7792,35.32
7793,3.1765
7794,23.874
7795,4.9668
7796,44.612
7797,13.07
7798,38.28
7799,2.7549
7800,29.869
7801,36.997
7802,20.248
7803,33.932
7804,13.699
7805,22.619
7806,26.991
7807,4.7557
7808,37.269
7809,39.971
7810,42.636
7811,30.021
7812,40.211
7813,32.136
7814,36.446
7815,45.91
7816,46.735
7817,4.8425
7818,40.344
7819,10.2
7820,25.952
7821,45.981
7822,31.613
7823,21.731
7824,41.327
7825,13.352
7826,27.533
7827,21.973
7828,20.511
7829,22.333
7830,17.043
7831,32.278
7832,25.957
7833,11.695
7834,11.13
7835,42.924
7836,5.5459
7837,43.695
7838,43.144
7839,17.597
7840,41.541
7841,27.631
7842,33.937
7843,21.83
7844,18.897
7845,14.009
7846,5.5651
7847,36.428
7848,11.433
7849,29.676
7850,28.936
7851,18.784
7852,33.952
7853,17.731
7854,6.5491
7855,20.825
7856,2.7064
7857,8.0651
7858,12.029
7859,15.768
7860,16.64
7861,5.1254
7862,22.606
7863,43.536
7864,34.206
7865,20.7
7866,29.872
7867,39.153
7868,14.959
7869,41.377
7870,41.093
7871,37.913
7872,20.588
7873,2.7682
7874,32.359
7875,7.7612
7876,25.654
7877,23.144
7878,15.284
7879,23.937
7880,24.817
7881,26.603
7882,40.114
7883,39.29
7884,3.02
7885,5.0682
7886,33.988
7887,18.384
7888,27.068
7889,32.69
7890,2.8078
7891,38.96
7892,24.907
7893,6.2983
7894,31.423
7895,8.8332
7896,10.999
7897,29.199
7898,11.055
7899,38.168
7900,37.657
7901,22.992
7902,31.326
7903,3.4311
7904,26.268
7905,9.1454
7906,21.478
7907,6.6443
7908,1.4838
7909,10.994
7910,19.058
7911,35.989
7912,45.307
7913,33.463
7914,39.378
7915,35.659
7916,26.449
7917,33.091
7918,8.6595
7919,33.241
7920,37.899
7921,33.686
7922,20.075
7923,40.836
7924,41.86
7925,26.46
7926,29.89
7927,5.9106
7928,7.5333
7929,26.932
7930,10.769
7931,20.645
7932,7.917
7933,45.062
7934,13.79
7935,8.0299
7936,33.399
7937,41.398
7938,19.509
7939,23.515
7940,21.688
7941,20.1
7942,39.645
7943,5.4869
7944,40.966
7945,19.275
7946,46.864
7947,22.644
7948,42.34
7949,33.037
7950,5.4189
7951,3.0319
7952,48.604
7953,33.275
7954,44.764
7955,16.315
7956,17.867
7957,28.291
7958,33.339
7959,25.093
7960,43.477
7961,23.402
7962,16.875
