index,R,left_image_path,right_image_path
7048,43.238,07000-07999/07048L_(43.238).png,07000-07999/07048R_(43.238).png
7049,32.067,07000-07999/07049L_(32.067).png,07000-07999/07049R_(32.067).png
7050,24.124,07000-07999/07050L_(24.124).png,07000-07999/07050R_(24.124).png
7051,1.2129,07000-07999/07051L_(1.2129).png,07000-07999/07051R_(1.2129).png
7052,17.057,07000-07999/07052L_(17.057).png,07000-07999/07052R_(17.057).png
7053,34.923,07000-07999/07053L_(34.923).png,07000-07999/07053R_(34.923).png
7054,5.1371,07000-07999/07054L_(5.1371).png,07000-07999/07054R_(5.1371).png
7055,18.859,07000-07999/07055L_(18.859).png,07000-07999/07055R_(18.859).png
7056,16.011,07000-07999/07056L_(16.011).png,07000-07999/07056R_(16.011).png
7057,1.9177,07000-07999/07057L_(1.9177).png,07000-07999/07057R_(1.9177).png
7058,8.8957,07000-07999/07058L_(8.8957).png,07000-07999/07058R_(8.8957).png
7059,20.014,07000-07999/07059L_(20.014).png,07000-07999/07059R_(20.014).png
7060,34.526,07000-07999/07060L_(34.526).png,07000-07999/07060R_(34.526).png
7061,18.458,07000-07999/07061L_(18.458).png,07000-07999/07061R_(18.458).png
7062,35.752,07000-07999/07062L_(35.752).png,07000-07999/07062R_(35.752).png
7063,9.9208,07000-07999/07063L_(9.9208).png,07000-07999/07063R_(9.9208).png
7064,36.755,07000-07999/07064L_(36.755).png,07000-07999/07064R_(36.755).png
7065,18.556,07000-07999/07065L_(18.556).png,07000-07999/07065R_(18.556).png
7066,12.204,07000-07999/07066L_(12.204).png,07000-07999/07066R_(12.204).png
7067,2.9989,07000-07999/07067L_(2.9989).png,07000-07999/07067R_(2.9989).png
7068,3.3169,07000-07999/07068L_(3.3169).png,07000-07999/07068R_(3.3169).png
7069,14.872,07000-07999/07069L_(14.872).png,07000-07999/07069R_(14.872).png
7070,10.358,07000-07999/07070L_(10.358).png,07000-07999/07070R_(10.358).png
7071,34.806,07000-07999/07071L_(34.806).png,07000-07999/07071R_(34.806).png
7072,41.695,07000-07999/07072L_(41.695).png,07000-07999/07072R_(41.695).png
7073,47.055,07000-07999/07073L_(47.055).png,07000-07999/07073R_(47.055).png
7074,36.295,07000-07999/07074L_(36.295).png,07000-07999/07074R_(36.295).png
7075,38.759,07000-07999/07075L_(38.759).png,07000-07999/07075R_(38.759).png
7076,26.678,07000-07999/07076L_(26.678).png,07000-07999/07076R_(26.678).png
7077,34.142,07000-07999/07077L_(34.142).png,07000-07999/07077R_(34.142).png
7078,36.005,07000-07999/07078L_(36.005).png,07000-07999/07078R_(36.005).png
7079,46.604,07000-07999/07079L_(46.604).png,07000-07999/07079R_(46.604).png
7080,42.207,07000-07999/07080L_(42.207).png,07000-07999/07080R_(42.207).png
7081,36.053,07000-07999/07081L_(36.053).png,07000-07999/07081R_(36.053).png
7082,19.174,07000-07999/07082L_(19.174).png,07000-07999/07082R_(19.174).png
7083,42.226,07000-07999/07083L_(42.226).png,07000-07999/07083R_(42.226).png
7084,38.154,07000-07999/07084L_(38.154).png,07000-07999/07084R_(38.154).png
7085,19.515,07000-07999/07085L_(19.515).png,07000-07999/07085R_(19.515).png
7086,45.335,07000-07999/07086L_(45.335).png,07000-07999/07086R_(45.335).png
7087,22.511,07000-07999/07087L_(22.511).png,07000-07999/07087R_(22.511).png
7088,13.294,07000-07999/07088L_(13.294).png,07000-07999/07088R_(13.294).png
7089,19.903,07000-07999/07089L_(19.903).png,07000-07999/07089R_(19.903).png
7090,6.7489,07000-07999/07090L_(6.7489).png,07000-07999/07090R_(6.7489).png
7091,19.413,07000-07999/07091L_(19.413).png,07000-07999/07091R_(19.413).png
7092,8.2474,07000-07999/07092L_(8.2474).png,07000-07999/07092R_(8.2474).png
7093,22.868,07000-07999/07093L_(22.868).png,07000-07999/07093R_(22.868).png
7094,36.046,07000-07999/07094L_(36.046).png,07000-07999/07094R_(36.046).png
7095,39.551,07000-07999/07095L_(39.551).png,07000-07999/07095R_(39.551).png
7096,43.122,07000-07999/07096L_(43.122).png,07000-07999/07096R_(43.122).png
7097,35.822,07000-07999/07097L_(35.822).png,07000-07999/07097R_(35.822).png
7098,25.319,07000-07999/07098L_(25.319).png,07000-07999/07098R_(25.319).png
7099,21.551,07000-07999/07099L_(21.551).png,07000-07999/07099R_(21.551).png
7100,30.996,07000-07999/07100L_(30.996).png,07000-07999/07100R_(30.996).png
7101,1.443,07000-07999/07101L_(1.443).png,07000-07999/07101R_(1.443).png
7102,24.278,07000-07999/07102L_(24.278).png,07000-07999/07102R_(24.278).png
7103,10.774,07000-07999/07103L_(10.774).png,07000-07999/07103R_(10.774).png
7104,33.436,07000-07999/07104L_(33.436).png,07000-07999/07104R_(33.436).png
7105,26.634,07000-07999/07105L_(26.634).png,07000-07999/07105R_(26.634).png
7106,16.906,07000-07999/07106L_(16.906).png,07000-07999/07106R_(16.906).png
7107,40.569,07000-07999/07107L_(40.569).png,07000-07999/07107R_(40.569).png
7108,18.056,07000-07999/07108L_(18.056).png,07000-07999/07108R_(18.056).png
7109,49.015,07000-07999/07109L_(49.015).png,07000-07999/07109R_(49.015).png
7110,8.0308,07000-07999/07110L_(8.0308).png,07000-07999/07110R_(8.0308).png
7111,24.2,07000-07999/07111L_(24.2).png,07000-07999/07111R_(24.2).png
7112,16.622,07000-07999/07112L_(16.622).png,07000-07999/07112R_(16.622).png
7113,15.677,07000-07999/07113L_(15.677).png,07000-07999/07113R_(15.677).png
7114,3.618,07000-07999/07114L_(3.618).png,07000-07999/07114R_(3.618).png
7115,45.077,07000-07999/07115L_(45.077).png,07000-07999/07115R_(45.077).png
7116,19.491,07000-07999/07116L_(19.491).png,07000-07999/07116R_(19.491).png
7117,22.826,07000-07999/07117L_(22.826).png,07000-07999/07117R_(22.826).png
7118,20.386,07000-07999/07118L_(20.386).png,07000-07999/07118R_(20.386).png
7119,19.884,07000-07999/07119L_(19.884).png,07000-07999/07119R_(19.884).png
7120,23.828,07000-07999/07120L_(23.828).png,07000-07999/07120R_(23.828).png
7121,41.167,07000-07999/07121L_(41.167).png,07000-07999/07121R_(41.167).png
7122,47.063,07000-07999/07122L_(47.063).png,07000-07999/07122R_(47.063).png
7123,41.517,07000-07999/07123L_(41.517).png,07000-07999/07123R_(41.517).png
7124,45.643,07000-07999/07124L_(45.643).png,07000-07999/07124R_(45.643).png
7125,31.289,07000-07999/07125L_(31.289).png,07000-07999/07125R_(31.289).png
7126,16.003,07000-07999/07126L_(16.003).png,07000-07999/07126R_(16.003).png
7127,27.537,07000-07999/07127L_(27.537).png,07000-07999/07127R_(27.537).png
7128,17.202,07000-07999/07128L_(17.202).png,07000-07999/07128R_(17.202).png
7129,4.4339,07000-07999/07129L_(4.4339).png,07000-07999/07129R_(4.4339).png
7130,33.111,07000-07999/07130L_(33.111).png,07000-07999/07130R_(33.111).png
7131,16.574,07000-07999/07131L_(16.574).png,07000-07999/07131R_(16.574).png
7132,14.744,07000-07999/07132L_(14.744).png,07000-07999/07132R_(14.744).png
7133,7.4423,07000-07999/07133L_(7.4423).png,07000-07999/07133R_(7.4423).png
7134,13.134,07000-07999/07134L_(13.134).png,07000-07999/07134R_(13.134).png
7135,5.8651,07000-07999/07135L_(5.8651).png,07000-07999/07135R_(5.8651).png
7136,4.6563,07000-07999/07136L_(4.6563).png,07000-07999/07136R_(4.6563).png
7137,29.612,07000-07999/07137L_(29.612).png,07000-07999/07137R_(29.612).png
7138,3.6676,07000-07999/07138L_(3.6676).png,07000-07999/07138R_(3.6676).png
7139,12.404,07000-07999/07139L_(12.404).png,07000-07999/07139R_(12.404).png
7140,36.618,07000-07999/07140L_(36.618).png,07000-07999/07140R_(36.618).png
7141,46.219,07000-07999/07141L_(46.219).png,07000-07999/07141R_(46.219).png
7142,3.013,07000-07999/07142L_(3.013).png,07000-07999/07142R_(3.013).png
7143,23.845,07000-07999/07143L_(23.845).png,07000-07999/07143R_(23.845).png
7144,27.812,07000-07999/07144L_(27.812).png,07000-07999/07144R_(27.812).png
7145,9.7034,07000-07999/07145L_(9.7034).png,07000-07999/07145R_(9.7034).png
7146,35.358,07000-07999/07146L_(35.358).png,07000-07999/07146R_(35.358).png
7147,30.678,07000-07999/07147L_(30.678).png,07000-07999/07147R_(30.678).png
7148,35.247,07000-07999/07148L_(35.247).png,07000-07999/07148R_(35.247).png
7149,22.943,07000-07999/07149L_(22.943).png,07000-07999/07149R_(22.943).png
7150,31.615,07000-07999/07150L_(31.615).png,07000-07999/07150R_(31.615).png
7151,20.433,07000-07999/07151L_(20.433).png,07000-07999/07151R_(20.433).png
7152,3.6907,07000-07999/07152L_(3.6907).png,07000-07999/07152R_(3.6907).png
7153,14.549,07000-07999/07153L_(14.549).png,07000-07999/07153R_(14.549).png
7154,34.923,07000-07999/07154L_(34.923).png,07000-07999/07154R_(34.923).png
7155,13.389,07000-07999/07155L_(13.389).png,07000-07999/07155R_(13.389).png
7156,39.894,07000-07999/07156L_(39.894).png,07000-07999/07156R_(39.894).png
7157,16.414,07000-07999/07157L_(16.414).png,07000-07999/07157R_(16.414).png
7158,24.478,07000-07999/07158L_(24.478).png,07000-07999/07158R_(24.478).png
7159,30.405,07000-07999/07159L_(30.405).png,07000-07999/07159R_(30.405).png
7160,21.48,07000-07999/07160L_(21.48).png,07000-07999/07160R_(21.48).png
7161,20.211,07000-07999/07161L_(20.211).png,07000-07999/07161R_(20.211).png
7162,1.7073,07000-07999/07162L_(1.7073).png,07000-07999/07162R_(1.7073).png
7163,27.677,07000-07999/07163L_(27.677).png,07000-07999/07163R_(27.677).png
7164,30.187,07000-07999/07164L_(30.187).png,07000-07999/07164R_(30.187).png
7165,9.1768,07000-07999/07165L_(9.1768).png,07000-07999/07165R_(9.1768).png
7166,14.836,07000-07999/07166L_(14.836).png,07000-07999/07166R_(14.836).png
7167,25.924,07000-07999/07167L_(25.924).png,07000-07999/07167R_(25.924).png
7168,25.651,07000-07999/07168L_(25.651).png,07000-07999/07168R_(25.651).png
7169,9.8675,07000-07999/07169L_(9.8675).png,07000-07999/07169R_(9.8675).png
7170,41.576,07000-07999/07170L_(41.576).png,07000-07999/07170R_(41.576).png
7171,2.8107,07000-07999/07171L_(2.8107).png,07000-07999/07171R_(2.8107).png
7172,15.495,07000-07999/07172L_(15.495).png,07000-07999/07172R_(15.495).png
7173,43.58,07000-07999/07173L_(43.58).png,07000-07999/07173R_(43.58).png
7174,42.15,07000-07999/07174L_(42.15).png,07000-07999/07174R_(42.15).png
7175,45.12,07000-07999/07175L_(45.12).png,07000-07999/07175R_(45.12).png
7176,15.045,07000-07999/07176L_(15.045).png,07000-07999/07176R_(15.045).png
7177,19.574,07000-07999/07177L_(19.574).png,07000-07999/07177R_(19.574).png
7178,14.372,07000-07999/07178L_(14.372).png,07000-07999/07178R_(14.372).png
7179,20.749,07000-07999/07179L_(20.749).png,07000-07999/07179R_(20.749).png
7180,43.953,07000-07999/07180L_(43.953).png,07000-07999/07180R_(43.953).png
7181,7.3728,07000-07999/07181L_(7.3728).png,07000-07999/07181R_(7.3728).png
7182,27.313,07000-07999/07182L_(27.313).png,07000-07999/07182R_(27.313).png
7183,35.727,07000-07999/07183L_(35.727).png,07000-07999/07183R_(35.727).png
7184,34.036,07000-07999/07184L_(34.036).png,07000-07999/07184R_(34.036).png
7185,29.772,07000-07999/07185L_(29.772).png,07000-07999/07185R_(29.772).png
7186,13.058,07000-07999/07186L_(13.058).png,07000-07999/07186R_(13.058).png
7187,45.219,07000-07999/07187L_(45.219).png,07000-07999/07187R_(45.219).png
7188,43.831,07000-07999/07188L_(43.831).png,07000-07999/07188R_(43.831).png
7189,45.214,07000-07999/07189L_(45.214).png,07000-07999/07189R_(45.214).png
7190,9.4039,07000-07999/07190L_(9.4039).png,07000-07999/07190R_(9.4039).png
7191,47.492,07000-07999/07191L_(47.492).png,07000-07999/07191R_(47.492).png
7192,5.7127,07000-07999/07192L_(5.7127).png,07000-07999/07192R_(5.7127).png
7193,36.172,07000-07999/07193L_(36.172).png,07000-07999/07193R_(36.172).png
7194,29.872,07000-07999/07194L_(29.872).png,07000-07999/07194R_(29.872).png
7195,9.2243,07000-07999/07195L_(9.2243).png,07000-07999/07195R_(9.2243).png
7196,19.799,07000-07999/07196L_(19.799).png,07000-07999/07196R_(19.799).png
7197,39.997,07000-07999/07197L_(39.997).png,07000-07999/07197R_(39.997).png
7198,20.696,07000-07999/07198L_(20.696).png,07000-07999/07198R_(20.696).png
7199,42.999,07000-07999/07199L_(42.999).png,07000-07999/07199R_(42.999).png
7200,12.381,07000-07999/07200L_(12.381).png,07000-07999/07200R_(12.381).png
7201,5.4531,07000-07999/07201L_(5.4531).png,07000-07999/07201R_(5.4531).png
7202,31.017,07000-07999/07202L_(31.017).png,07000-07999/07202R_(31.017).png
7203,28.752,07000-07999/07203L_(28.752).png,07000-07999/07203R_(28.752).png
7204,44.28,07000-07999/07204L_(44.28).png,07000-07999/07204R_(44.28).png
7205,11.719,07000-07999/07205L_(11.719).png,07000-07999/07205R_(11.719).png
7206,13.577,07000-07999/07206L_(13.577).png,07000-07999/07206R_(13.577).png
7207,25.271,07000-07999/07207L_(25.271).png,07000-07999/07207R_(25.271).png
7208,4.6172,07000-07999/07208L_(4.6172).png,07000-07999/07208R_(4.6172).png
7209,11.833,07000-07999/07209L_(11.833).png,07000-07999/07209R_(11.833).png
7210,35.175,07000-07999/07210L_(35.175).png,07000-07999/07210R_(35.175).png
7211,15.079,07000-07999/07211L_(15.079).png,07000-07999/07211R_(15.079).png
7212,12.663,07000-07999/07212L_(12.663).png,07000-07999/07212R_(12.663).png
7213,8.3312,07000-07999/07213L_(8.3312).png,07000-07999/07213R_(8.3312).png
7214,14.916,07000-07999/07214L_(14.916).png,07000-07999/07214R_(14.916).png
7215,11.86,07000-07999/07215L_(11.86).png,07000-07999/07215R_(11.86).png
7216,13.106,07000-07999/07216L_(13.106).png,07000-07999/07216R_(13.106).png
7217,7.1519,07000-07999/07217L_(7.1519).png,07000-07999/07217R_(7.1519).png
7218,39.988,07000-07999/07218L_(39.988).png,07000-07999/07218R_(39.988).png
7219,36.468,07000-07999/07219L_(36.468).png,07000-07999/07219R_(36.468).png
7220,18.336,07000-07999/07220L_(18.336).png,07000-07999/07220R_(18.336).png
7221,31.042,07000-07999/07221L_(31.042).png,07000-07999/07221R_(31.042).png
7222,43.127,07000-07999/07222L_(43.127).png,07000-07999/07222R_(43.127).png
7223,39.204,07000-07999/07223L_(39.204).png,07000-07999/07223R_(39.204).png
7224,40.018,07000-07999/07224L_(40.018).png,07000-07999/07224R_(40.018).png
7225,10.131,07000-07999/07225L_(10.131).png,07000-07999/07225R_(10.131).png
7226,8.6668,07000-07999/07226L_(8.6668).png,07000-07999/07226R_(8.6668).png
7227,5.8203,07000-07999/07227L_(5.8203).png,07000-07999/07227R_(5.8203).png
7228,38.893,07000-07999/07228L_(38.893).png,07000-07999/07228R_(38.893).png
7229,44.787,07000-07999/07229L_(44.787).png,07000-07999/07229R_(44.787).png
7230,34.11,07000-07999/07230L_(34.11).png,07000-07999/07230R_(34.11).png
7231,16.515,07000-07999/07231L_(16.515).png,07000-07999/07231R_(16.515).png
7232,13.018,07000-07999/07232L_(13.018).png,07000-07999/07232R_(13.018).png
7233,30.059,07000-07999/07233L_(30.059).png,07000-07999/07233R_(30.059).png
7234,32.842,07000-07999/07234L_(32.842).png,07000-07999/07234R_(32.842).png
7235,12.851,07000-07999/07235L_(12.851).png,07000-07999/07235R_(12.851).png
7236,31.748,07000-07999/07236L_(31.748).png,07000-07999/07236R_(31.748).png
7237,25.404,07000-07999/07237L_(25.404).png,07000-07999/07237R_(25.404).png
7238,10.805,07000-07999/07238L_(10.805).png,07000-07999/07238R_(10.805).png
7239,42.034,07000-07999/07239L_(42.034).png,07000-07999/07239R_(42.034).png
7240,3.0296,07000-07999/07240L_(3.0296).png,07000-07999/07240R_(3.0296).png
7241,28.925,07000-07999/07241L_(28.925).png,07000-07999/07241R_(28.925).png
7242,41.557,07000-07999/07242L_(41.557).png,07000-07999/07242R_(41.557).png
7243,39.67,07000-07999/07243L_(39.67).png,07000-07999/07243R_(39.67).png
7244,5.5802,07000-07999/07244L_(5.5802).png,07000-07999/07244R_(5.5802).png
7245,38.224,07000-07999/07245L_(38.224).png,07000-07999/07245R_(38.224).png
7246,47.381,07000-07999/07246L_(47.381).png,07000-07999/07246R_(47.381).png
7247,36.354,07000-07999/07247L_(36.354).png,07000-07999/07247R_(36.354).png
7248,31.244,07000-07999/07248L_(31.244).png,07000-07999/07248R_(31.244).png
7249,41.165,07000-07999/07249L_(41.165).png,07000-07999/07249R_(41.165).png
7250,44.682,07000-07999/07250L_(44.682).png,07000-07999/07250R_(44.682).png
7251,15.027,07000-07999/07251L_(15.027).png,07000-07999/07251R_(15.027).png
7252,42.614,07000-07999/07252L_(42.614).png,07000-07999/07252R_(42.614).png
7253,8.3187,07000-07999/07253L_(8.3187).png,07000-07999/07253R_(8.3187).png
7254,43.283,07000-07999/07254L_(43.283).png,07000-07999/07254R_(43.283).png
7255,27.847,07000-07999/07255L_(27.847).png,07000-07999/07255R_(27.847).png
7256,38.369,07000-07999/07256L_(38.369).png,07000-07999/07256R_(38.369).png
7257,41.992,07000-07999/07257L_(41.992).png,07000-07999/07257R_(41.992).png
7258,20.295,07000-07999/07258L_(20.295).png,07000-07999/07258R_(20.295).png
7259,25.162,07000-07999/07259L_(25.162).png,07000-07999/07259R_(25.162).png
7260,34.905,07000-07999/07260L_(34.905).png,07000-07999/07260R_(34.905).png
7261,13.685,07000-07999/07261L_(13.685).png,07000-07999/07261R_(13.685).png
7262,6.2297,07000-07999/07262L_(6.2297).png,07000-07999/07262R_(6.2297).png
7263,24.27,07000-07999/07263L_(24.27).png,07000-07999/07263R_(24.27).png
7264,31.372,07000-07999/07264L_(31.372).png,07000-07999/07264R_(31.372).png
7265,8.1087,07000-07999/07265L_(8.1087).png,07000-07999/07265R_(8.1087).png
7266,3.2959,07000-07999/07266L_(3.2959).png,07000-07999/07266R_(3.2959).png
7267,38.022,07000-07999/07267L_(38.022).png,07000-07999/07267R_(38.022).png
7268,39.774,07000-07999/07268L_(39.774).png,07000-07999/07268R_(39.774).png
7269,22.865,07000-07999/07269L_(22.865).png,07000-07999/07269R_(22.865).png
7270,32.805,07000-07999/07270L_(32.805).png,07000-07999/07270R_(32.805).png
7271,22.191,07000-07999/07271L_(22.191).png,07000-07999/07271R_(22.191).png
7272,3.3845,07000-07999/07272L_(3.3845).png,07000-07999/07272R_(3.3845).png
7273,3.415,07000-07999/07273L_(3.415).png,07000-07999/07273R_(3.415).png
7274,44.695,07000-07999/07274L_(44.695).png,07000-07999/07274R_(44.695).png
7275,32.406,07000-07999/07275L_(32.406).png,07000-07999/07275R_(32.406).png
7276,5.3655,07000-07999/07276L_(5.3655).png,07000-07999/07276R_(5.3655).png
7277,11.938,07000-07999/07277L_(11.938).png,07000-07999/07277R_(11.938).png
7278,11.63,07000-07999/07278L_(11.63).png,07000-07999/07278R_(11.63).png
7279,20.094,07000-07999/07279L_(20.094).png,07000-07999/07279R_(20.094).png
7280,1.2979,07000-07999/07280L_(1.2979).png,07000-07999/07280R_(1.2979).png
7281,40.882,07000-07999/07281L_(40.882).png,07000-07999/07281R_(40.882).png
7282,16.185,07000-07999/07282L_(16.185).png,07000-07999/07282R_(16.185).png
7283,19.249,07000-07999/07283L_(19.249).png,07000-07999/07283R_(19.249).png
7284,38.033,07000-07999/07284L_(38.033).png,07000-07999/07284R_(38.033).png
7285,3.0815,07000-07999/07285L_(3.0815).png,07000-07999/07285R_(3.0815).png
7286,30.284,07000-07999/07286L_(30.284).png,07000-07999/07286R_(30.284).png
7287,18.209,07000-07999/07287L_(18.209).png,07000-07999/07287R_(18.209).png
7288,2.8331,07000-07999/07288L_(2.8331).png,07000-07999/07288R_(2.8331).png
7289,35.531,07000-07999/07289L_(35.531).png,07000-07999/07289R_(35.531).png
7290,29.969,07000-07999/07290L_(29.969).png,07000-07999/07290R_(29.969).png
7291,3.8386,07000-07999/07291L_(3.8386).png,07000-07999/07291R_(3.8386).png
7292,10.817,07000-07999/07292L_(10.817).png,07000-07999/07292R_(10.817).png
7293,34.736,07000-07999/07293L_(34.736).png,07000-07999/07293R_(34.736).png
7294,5.8243,07000-07999/07294L_(5.8243).png,07000-07999/07294R_(5.8243).png
7295,2.5311,07000-07999/07295L_(2.5311).png,07000-07999/07295R_(2.5311).png
7296,13.185,07000-07999/07296L_(13.185).png,07000-07999/07296R_(13.185).png
7297,39.547,07000-07999/07297L_(39.547).png,07000-07999/07297R_(39.547).png
7298,41.599,07000-07999/07298L_(41.599).png,07000-07999/07298R_(41.599).png
7299,16.129,07000-07999/07299L_(16.129).png,07000-07999/07299R_(16.129).png
7300,14.765,07000-07999/07300L_(14.765).png,07000-07999/07300R_(14.765).png
7301,19.956,07000-07999/07301L_(19.956).png,07000-07999/07301R_(19.956).png
7302,26.231,07000-07999/07302L_(26.231).png,07000-07999/07302R_(26.231).png
7303,25.38,07000-07999/07303L_(25.38).png,07000-07999/07303R_(25.38).png
7304,5.9837,07000-07999/07304L_(5.9837).png,07000-07999/07304R_(5.9837).png
7305,18.542,07000-07999/07305L_(18.542).png,07000-07999/07305R_(18.542).png
7306,27.942,07000-07999/07306L_(27.942).png,07000-07999/07306R_(27.942).png
7307,41.312,07000-07999/07307L_(41.312).png,07000-07999/07307R_(41.312).png
7308,19.218,07000-07999/07308L_(19.218).png,07000-07999/07308R_(19.218).png
7309,46.401,07000-07999/07309L_(46.401).png,07000-07999/07309R_(46.401).png
7310,19.215,07000-07999/07310L_(19.215).png,07000-07999/07310R_(19.215).png
7311,7.8892,07000-07999/07311L_(7.8892).png,07000-07999/07311R_(7.8892).png
7312,40.231,07000-07999/07312L_(40.231).png,07000-07999/07312R_(40.231).png
7313,15.941,07000-07999/07313L_(15.941).png,07000-07999/07313R_(15.941).png
7314,46.063,07000-07999/07314L_(46.063).png,07000-07999/07314R_(46.063).png
7315,17.984,07000-07999/07315L_(17.984).png,07000-07999/07315R_(17.984).png
7316,14.967,07000-07999/07316L_(14.967).png,07000-07999/07316R_(14.967).png
7317,1.5279,07000-07999/07317L_(1.5279).png,07000-07999/07317R_(1.5279).png
7318,8.8499,07000-07999/07318L_(8.8499).png,07000-07999/07318R_(8.8499).png
7319,7.3955,07000-07999/07319L_(7.3955).png,07000-07999/07319R_(7.3955).png
7320,15.905,07000-07999/07320L_(15.905).png,07000-07999/07320R_(15.905).png
7321,43.437,07000-07999/07321L_(43.437).png,07000-07999/07321R_(43.437).png
7322,24.717,07000-07999/07322L_(24.717).png,07000-07999/07322R_(24.717).png
7323,14.761,07000-07999/07323L_(14.761).png,07000-07999/07323R_(14.761).png
7324,2.3207,07000-07999/07324L_(2.3207).png,07000-07999/07324R_(2.3207).png
7325,24.311,07000-07999/07325L_(24.311).png,07000-07999/07325R_(24.311).png
7326,42.851,07000-07999/07326L_(42.851).png,07000-07999/07326R_(42.851).png
7327,31.594,07000-07999/07327L_(31.594).png,07000-07999/07327R_(31.594).png
7328,44.162,07000-07999/07328L_(44.162).png,07000-07999/07328R_(44.162).png
7329,12.073,07000-07999/07329L_(12.073).png,07000-07999/07329R_(12.073).png
7330,23.702,07000-07999/07330L_(23.702).png,07000-07999/07330R_(23.702).png
7331,2.9381,07000-07999/07331L_(2.9381).png,07000-07999/07331R_(2.9381).png
7332,29.366,07000-07999/07332L_(29.366).png,07000-07999/07332R_(29.366).png
7333,31.825,07000-07999/07333L_(31.825).png,07000-07999/07333R_(31.825).png
7334,27.108,07000-07999/07334L_(27.108).png,07000-07999/07334R_(27.108).png
7335,39.814,07000-07999/07335L_(39.814).png,07000-07999/07335R_(39.814).png
7336,9.3688,07000-07999/07336L_(9.3688).png,07000-07999/07336R_(9.3688).png
7337,39.637,07000-07999/07337L_(39.637).png,07000-07999/07337R_(39.637).png
7338,39.228,07000-07999/07338L_(39.228).png,07000-07999/07338R_(39.228).png
7339,16.106,07000-07999/07339L_(16.106).png,07000-07999/07339R_(16.106).png
7340,41.369,07000-07999/07340L_(41.369).png,07000-07999/07340R_(41.369).png
7341,15.359,07000-07999/07341L_(15.359).png,07000-07999/07341R_(15.359).png
7342,16.73,07000-07999/07342L_(16.73).png,07000-07999/07342R_(16.73).png
7343,4.4836,07000-07999/07343L_(4.4836).png,07000-07999/07343R_(4.4836).png
7344,25.788,07000-07999/07344L_(25.788).png,07000-07999/07344R_(25.788).png
7345,41.83,07000-07999/07345L_(41.83).png,07000-07999/07345R_(41.83).png
7346,7.0309,07000-07999/07346L_(7.0309).png,07000-07999/07346R_(7.0309).png
7347,10.857,07000-07999/07347L_(10.857).png,07000-07999/07347R_(10.857).png
7348,27.562,07000-07999/07348L_(27.562).png,07000-07999/07348R_(27.562).png
7349,44.561,07000-07999/07349L_(44.561).png,07000-07999/07349R_(44.561).png
7350,9.3416,07000-07999/07350L_(9.3416).png,07000-07999/07350R_(9.3416).png
7351,5.355,07000-07999/07351L_(5.355).png,07000-07999/07351R_(5.355).png
7352,21.891,07000-07999/07352L_(21.891).png,07000-07999/07352R_(21.891).png
7353,31.397,07000-07999/07353L_(31.397).png,07000-07999/07353R_(31.397).png
7354,37.166,07000-07999/07354L_(37.166).png,07000-07999/07354R_(37.166).png
7355,9.2475,07000-07999/07355L_(9.2475).png,07000-07999/07355R_(9.2475).png
7356,5.3178,07000-07999/07356L_(5.3178).png,07000-07999/07356R_(5.3178).png
7357,3.6251,07000-07999/07357L_(3.6251).png,07000-07999/07357R_(3.6251).png
7358,25.642,07000-07999/07358L_(25.642).png,07000-07999/07358R_(25.642).png
7359,25.503,07000-07999/07359L_(25.503).png,07000-07999/07359R_(25.503).png
7360,7.4188,07000-07999/07360L_(7.4188).png,07000-07999/07360R_(7.4188).png
7361,28.984,07000-07999/07361L_(28.984).png,07000-07999/07361R_(28.984).png
7362,11.648,07000-07999/07362L_(11.648).png,07000-07999/07362R_(11.648).png
7363,12.104,07000-07999/07363L_(12.104).png,07000-07999/07363R_(12.104).png
7364,42.211,07000-07999/07364L_(42.211).png,07000-07999/07364R_(42.211).png
7365,9.4386,07000-07999/07365L_(9.4386).png,07000-07999/07365R_(9.4386).png
7366,25.28,07000-07999/07366L_(25.28).png,07000-07999/07366R_(25.28).png
7367,33.462,07000-07999/07367L_(33.462).png,07000-07999/07367R_(33.462).png
7368,1.7239,07000-07999/07368L_(1.7239).png,07000-07999/07368R_(1.7239).png
7369,12.835,07000-07999/07369L_(12.835).png,07000-07999/07369R_(12.835).png
7370,13.407,07000-07999/07370L_(13.407).png,07000-07999/07370R_(13.407).png
7371,29.745,07000-07999/07371L_(29.745).png,07000-07999/07371R_(29.745).png
7372,25.128,07000-07999/07372L_(25.128).png,07000-07999/07372R_(25.128).png
7373,17.538,07000-07999/07373L_(17.538).png,07000-07999/07373R_(17.538).png
7374,2.9298,07000-07999/07374L_(2.9298).png,07000-07999/07374R_(2.9298).png
7375,46.09,07000-07999/07375L_(46.09).png,07000-07999/07375R_(46.09).png
7376,48.373,07000-07999/07376L_(48.373).png,07000-07999/07376R_(48.373).png
7377,40.0,07000-07999/07377L_(40).png,07000-07999/07377R_(40).png
7378,4.5883,07000-07999/07378L_(4.5883).png,07000-07999/07378R_(4.5883).png
7379,35.743,07000-07999/07379L_(35.743).png,07000-07999/07379R_(35.743).png
7380,16.426,07000-07999/07380L_(16.426).png,07000-07999/07380R_(16.426).png
7381,26.244,07000-07999/07381L_(26.244).png,07000-07999/07381R_(26.244).png
7382,35.123,07000-07999/07382L_(35.123).png,07000-07999/07382R_(35.123).png
7383,20.661,07000-07999/07383L_(20.661).png,07000-07999/07383R_(20.661).png
